013 - Cormons - Area Scuola Media via Roma,Cormons - Viale Roma,"13° 28' 29.45'' E, 45° 57' 18.95'' N"
Denominazione,Indirizzo,Coordinate
001 - Area di attesa Piazzale Kursaal,Sauris di Sotto - Piazzale Kursaal,"12° 42' 33.96'' E, 46° 27' 57.35'' N"
002 - Area di attesa Parcheggio Am'Eiche Frazione Lateis,Frazione Lateis - Frazione Lateis sn,"12° 44' 52.58'' E, 46° 27' 21.76'' N"
003 - Parcheggio scuola Sauris di Sopra,Frazione Sauris di Sopra - ,"12° 40' 55.18'' E, 46° 27' 59.61'' N"
Denominazione,Indirizzo,Coordinate
001 - municipio,Resiutta - Via Nazionale 20,"13° 13' 13.68'' E, 46° 23' 35.37'' N"
003 - Povici di sotto,Povici di sotto - via Povici di Sotto ,"13° 13' 16.85'' E, 46° 23' 15.18'' N"
Denominazione,Indirizzo,Coordinate
001 - Sede Gruppo comunale volontari di PC,"Vissandone - Via dell'Asilo, 7","13° 05' 44.71'' E, 46° 01' 22.63'' N"
Denominazione,Indirizzo,Coordinate
001 - Via del Molino - CASIACCO,Casiacco - Via del Molino,"12° 57' 23.87'' E, 46° 13' 03.40'' N"
002 - SAN FRANCESCO,SAN FRANCESCO - Via Tolmezzo,"12° 56' 11.37'' E, 46° 18' 49.88'' N"
003 - Piazza Conte Giacomo Ceconi - PIELUNGO,PIELUNGO - Piazza Conte Giacomo Ceconi,"12° 55' 41.40'' E, 46° 16' 36.53'' N"
004 - Piazza Municipio,ANDUINS - Piazza Municipio,"12° 57' 29.89'' E, 46° 13' 59.58'' N"
005 - Borgo di Sopra,ANDUINS - Via Borgo di Sopra,"12° 57' 41.32'' E, 46° 14' 09.04'' N"
006 - Borgo di Sotto,ANDUINS - Piazza centrale,"12° 57' 38.88'' E, 46° 14' 04.66'' N"
007 - Parco giochi Vito d'Asio,VITO D'ASIO - Via Anduins,"12° 56' 29.67'' E, 46° 13' 41.32'' N"
Denominazione,Indirizzo,Coordinate
001 - VIA PRATO - FRAZIONE SAN GIORGIO,"FRAZIONE SAN GIORGIO - VIA PRATO, SNC","13° 17' 14.99'' E, 46° 22' 39.40'' N"
002 - VIA CAMPAGNA - SAN GIORGIO,FRAZIONE SAN GIORGIO - VIA CAMPAGNA - FRAZIONE SAN GIORGIO,"13° 17' 00.66'' E, 46° 22' 45.00'' N"
004 - Parcheggio loc. Lipovaz - frazione Prato,Prato - VIA SAN GIORGIO - FRAZIONE PRATO,"13° 18' 11.82'' E, 46° 22' 27.08'' N"
007 - Lischiazze,loc. Lischiazze - loc. Lischiazze,"13° 17' 40.26'' E, 46° 21' 18.62'' N"
008 - LOC. GOST,LOC. GOST - LOC. GOST,"13° 17' 24.72'' E, 46° 21' 50.69'' N"
009 - Villaggio Lario,FRAZIONE OSEACCO - FRAZIONE OSEACCO VIA DEL LARIO,"13° 18' 56.09'' E, 46° 21' 38.18'' N"
010 - PIAZZALE DUL,FRAZIONE OSEACCO - PIAZZALE DUL,"13° 18' 48.67'' E, 46° 21' 48.12'' N"
011 - LOC. ZAMLIN,LOC. ZAMLIN - LOC. ZAMLIN,"13° 19' 46.46'' E, 46° 21' 50.61'' N"
012 - VIA UDINE (PIAZZA DELL'ARROTINO), FRAZIONE STOLVIZZA - PIAZZA DELL'ARROTINO ,"13° 21' 02.93'' E, 46° 21' 47.32'' N"
014 - Via Coritis,VICINANZE MONUMENTO AI CADUTI - VIA CORITIS - FRAZIONE STOLVIZZA,"13° 21' 14.26'' E, 46° 21' 38.13'' N"
015 - via rastie,Via rastie presso baita degli alpini - VIA RASTIE - FRAZIONE STOLVIZZA,"13° 21' 25.29'' E, 46° 21' 39.33'' N"
018 - coritis,FRAZIONE CORITIS - LOC. CORITIS,"13° 23' 38.52'' E, 46° 20' 53.18'' N"
019 - VIA G. MICELLI,LOC. POCLANAZ - VIA G. MICELLI SNC,"13° 16' 16.55'' E, 46° 22' 43.60'' N"
020 - VIA TAMOR,FRAZIONE UCCEA - VIA TAMOR,"13° 24' 00.62'' E, 46° 18' 23.45'' N"
021 - area attesa piazza,frazione gniva - incrocio via carnizza/via pizzigoni,"13° 18' 06.79'' E, 46° 22' 05.48'' N"
023 - VIA CRISAZE,FRAZIONE PRATO - VIA CRISAZE,"13° 18' 33.80'' E, 46° 22' 23.35'' N"
Denominazione,Indirizzo,Coordinate
001 - Municipio Piazza I° Maggio,Capoluogo - Piazza I Maggio n 1,"13° 01' 52.10'' E, 46° 07' 33.84'' N"
003 - Centro Sportivo di Rodeano Basso,Rodeano Basso  - via Lungo Corno,"13° 01' 09.15'' E, 46° 06' 42.59'' N"
004 - Piazza Rodeano Alto,Rodeano Alto - incrocio via Carnia / via Carpacco,"13° 00' 12.73'' E, 46° 06' 43.57'' N"
006 - Piazza Giavons,Giavons - via della Stazione,"13° 01' 01.97'' E, 46° 07' 57.37'' N"
014 - Piazzale Studio Dentistico Rivotta,Rivotta - Via Fagagna 72,"13° 01' 45.54'' E, 46° 06' 42.44'' N"
015 - Piazzale chiesa loc. Pasc Pozzalis ,Pozzalis - Via della Chiesa,"13° 02' 55.73'' E, 46° 07' 32.09'' N"
Denominazione,Indirizzo,Coordinate
002 - Parcheggio Scuole Medie,Zoppola - Via Giardini 31,"12° 46' 27.92'' E, 45° 57' 49.91'' N"
005 - Parcheggio Piazza Tonneins,Zoppola  - Piazza Tonneins,"12° 46' 20.74'' E, 45° 57' 54.10'' N"
006 - Parcheggio campo sportivo Zoppola,Zoppola - Via Francesco Panciera,"12° 46' 19.91'' E, 45° 58' 06.81'' N"
008 - Parcheggio pubblico Via Chinata ,Zoppola - Via Chinata,"12° 45' 59.61'' E, 45° 58' 05.21'' N"
010 - Parcheggio via Broili Cusano,Cusano - via Broili,"12° 45' 30.26'' E, 45° 56' 50.73'' N"
016 - Area verde Parco Rorai,Poincicco - Piazza Rorai,"12° 44' 33.29'' E, 45° 56' 50.68'' N"
"019 - Piazzale ""Bingo""",Ponte Meduna - Via Risera,"12° 42' 36.68'' E, 45° 56' 43.69'' N"
020 - Piazzale Località Ponte Meduna,Ponte Meduna - Via Ponte Meduna,"12° 42' 18.53'' E, 45° 56' 38.97'' N"
021 - Parcheggio ex SME,Cusano - Via Bixio,"12° 46' 11.89'' E, 45° 57' 02.76'' N"
026 - Parcheggio  Trattoria Al Rifugio,Orcenico Inferiore  - Via Codroipo 9,"12° 47' 24.45'' E, 45° 57' 10.90'' N"
028 - Parcheggio via S. Pellico Orc. Superiore,Orcenico Superiore - Via Silvio Pellico,"12° 49' 18.60'' E, 45° 57' 42.54'' N"
030 - Piazza Orcenico Superiore,Orcenico Superiore - Piazza,"12° 48' 49.50'' E, 45° 57' 59.27'' N"
031 - Ex scuole Murlis,Murlis - Via Casello,"12° 47' 03.19'' E, 45° 59' 27.55'' N"
034 - Parcheggio Bar Taurian  Ovoledo,Ovoledo - Via Murlis 25,"12° 46' 57.92'' E, 45° 58' 43.76'' N"
035 - Parcheggio Bar Cicchetti,Castions - Via Viattis,"12° 47' 46.40'' E, 45° 58' 23.83'' N"
037 - Parcheggio di fronte Casa di Riposo,Castions - Via Favetti,"12° 48' 03.01'' E, 45° 58' 29.13'' N"
039 - Parcheggio scuole Castions,Castions - Piazza Micoli Toscano,"12° 48' 02.98'' E, 45° 58' 15.79'' N"
040 - Parcheggio via San Marco Cevraia,Castions Località Cevraia - Via San Marco ,"12° 47' 46.29'' E, 45° 57' 54.77'' N"
042 - Parcheggio incrocio Julia-Saccons,Castions - Incrocio Via Julia- Via Saccons,"12° 47' 42.99'' E, 45° 58' 12.21'' N"
047 - Area verde Via Leoncavallo ,Policreta - Via Leoncavallo,"12° 44' 09.24'' E, 45° 56' 42.80'' N"
048 - Via incrocio Panciera-Meduna,Zoppola - incrocio via Panciera-Meduna,"12° 46' 00.62'' E, 45° 57' 39.07'' N"
Denominazione,Indirizzo,Coordinate
002 - Camporosso Centrale,Camporosso - Via Valcanale,"13° 31' 49.02'' E, 46° 30' 33.71'' N"
005 - Tarvisio V.Pineta,Tarvisio Superiore - Via Pinete,"13° 34' 36.60'' E, 46° 30' 22.95'' N"
006 - Tarvisio Park V. Vittorio Veneto,Tarvisio Superiore - Via Vittorio Veneto,"13° 34' 35.17'' E, 46° 30' 16.44'' N"
026 - FUSINE Via Dei Laghi,Fusine in Val Romana - Via dei Laghi,"13° 40' 06.34'' E, 46° 29' 37.71'' N"
029 - Tarvisio Inferiore Via Cadorna,Tarvisio Superiore -  Via Cadorna,"13° 35' 18.73'' E, 46° 30' 13.95'' N"
030 - Rutte Piccolo,Rutte Piccolo - Località Rutte Piccolo,"13° 36' 01.86'' E, 46° 29' 39.44'' N"
031 - Tarvisio Sup. Piazza mercato,Tarvisio Superiore - Via Sottomonte,"13° 34' 59.66'' E, 46° 30' 11.81'' N"
034 - Camporosso Duomo,Camporosso - Via Duomo,"13° 31' 59.00'' E, 46° 30' 39.93'' N"
035 - Tarvisio Via Dante Alighieri,Tarvisio Superiore - Via Dante Alighieri,"13° 35' 32.06'' E, 46° 30' 17.72'' N"
036 - Coccau Di Sopra  ,Coccau Di Sopra - Via Savorgnana,"13° 36' 30.61'' E, 46° 31' 04.27'' N"
037 - Coccau di Sotto,Coccau di Sotto - Via Friuli,"13° 36' 58.99'' E, 46° 31' 18.28'' N"
038 - Coccau Valico,Coccau Valico - Via Friuli,"13° 38' 19.88'' E, 46° 31' 59.79'' N"
039 - Fusine Campo Sportivo  ,Fusine In Val Romana - Via Cavour,"13° 38' 57.34'' E, 46° 29' 44.10'' N"
041 - Tarvisio Centrale,Tarvisio Centrale - Via Friuli,"13° 36' 16.47'' E, 46° 30' 43.73'' N"
043 - Riofreddo,"Loc. Riofreddo, Chiesa - Piazzale Chiesa","13° 34' 05.03'' E, 46° 28' 14.00'' N"
Denominazione,Indirizzo,Coordinate
001 - Comando Stazione,"San Giovanni al Natisone - Via Roma, 33048 San Giovanni Al Natisone","13° 24' 24.53'' E, 45° 58' 57.58'' N"
Denominazione,Indirizzo,Coordinate
001 - Area Fontanabona,Fontanabona - via Modoletto/Fontanabona,"13° 11' 01.01'' E, 46° 08' 30.39'' N"
002 - Area Pazzan,Pagnacco - via Canin,"13° 11' 34.90'' E, 46° 07' 34.97'' N"
003 - presso il Cacciatore via Colloredo,Modoletto - via Colloredo,"13° 09' 58.24'' E, 46° 08' 21.11'' N"
007 - parcheggio Palmarchet via Sant'Antonio,"Zampis - via S, Antonio","13° 10' 54.15'' E, 46° 07' 04.45'' N"
009 - parcheggio scuola materna via Colugna,Plaino - via Colugna,"13° 10' 52.60'' E, 46° 06' 00.94'' N"
010 - parcheggio Delfino Blu via Giardini,Plaino - via Giardini,"13° 11' 06.85'' E, 46° 05' 45.28'' N"
012 - marolins/zorutti,Pagnacco - Via Marolins/Zorutti,"13° 10' 58.15'' E, 46° 07' 42.33'' N"
013 - parcheggio piazza S. Valentino,Plaino - via Braida di Ros,"13° 10' 53.21'' E, 46° 06' 33.41'' N"
014 - via Fruch,Lazzacco - via Fruch,"13° 10' 46.75'' E, 46° 07' 22.92'' N"
015 - via Castellerio c/o Seminario,Castellerio - Via Castellerio c/o Seminario,"13° 11' 32.87'' E, 46° 07' 00.55'' N"
016 - via freschi/coda,Zampis - via Freschi/Coda,"13° 10' 36.30'' E, 46° 07' 13.91'' N"
017 - Via Udine (parcheggio Salici),Pagnacco - via Udine 27/29,"13° 11' 24.65'' E, 46° 07' 16.72'' N"
018 - via Rizzani,Pagnacco - via Rizzani 1,"13° 11' 04.49'' E, 46° 07' 30.82'' N"
Denominazione,Indirizzo,Coordinate
002 - Area Sagra Sgonico,Sgonico (fronte municipio) - Sgonico,"13° 44' 46.87'' E, 45° 44' 07.75'' N"
003 - Giardino trattoria Sociale Gabrovizza,Gabrovizza - ,"13° 43' 44.44'' E, 45° 43' 31.88'' N"
004 - Piazzetta Borgo Grotta,Borgo Grotta - Borgo Grotta,"13° 45' 57.27'' E, 45° 42' 22.18'' N"
005 - Bocciodromo Samatorza,Samatorza - Samatorza,"13° 42' 53.65'' E, 45° 45' 40.79'' N"
006 - Sales,Sales - Sales,"13° 44' 01.64'' E, 45° 44' 43.15'' N"
007 - Abbeveratoio Rupinpiccolo,Rupinpiccolo  - Rupinpiccolo ,"13° 45' 41.68'' E, 45° 43' 31.02'' N"
Denominazione,Indirizzo,Coordinate
001 - Area parcheggio Sud cimitero capoluogo,Tricesimo capoluogo - via dei Caduti,"13° 12' 40.03'' E, 46° 09' 55.37'' N"
002 - Area parcheggio distretto AAS,Adorgnano - via dei Carpini,"13° 13' 26.74'' E, 46° 09' 30.56'' N"
003 - Area parcheggio Piazzale S. Giovanni Bosco,Adorgnano - Piazzale S. Giovanni Bosco,"13° 13' 04.71'' E, 46° 09' 35.58'' N"
004 - Area parcheggio Villa Veroi di Fraelacco,Fraelacco - Via S. Vito e Modesto n. 1,"13° 13' 08.53'' E, 46° 10' 53.01'' N"
"005 - Area esterna Istituto non vedenti ""Villa Masieri""",Luseriacco - Via Luseriacco 8,"13° 12' 18.03'' E, 46° 09' 01.98'' N"
006 - Area esterna centro civico di Adorgnano,Adorgnano di Tricesimo - Piazza di Adorgnano,"13° 13' 24.97'' E, 46° 09' 39.57'' N"
"007 - Area esterna Scuola dell'infanzia paritaria ""Beata Elena Valentinis""","capoluogo - via Belvedere, 9","13° 12' 26.68'' E, 46° 09' 27.17'' N"
"008 - Area esterna Bar ""Mattighello""",Fraelacco - via Dante Alighieri,"13° 13' 12.30'' E, 46° 10' 52.72'' N"
"009 - Area esterna centro civico ""F. Sgarban""",Ara Grande - via San Bartolomeo,"13° 10' 41.61'' E, 46° 09' 33.09'' N"
"010 - Area parco ""Luigi Tami""",capoluogo - piazza Libertà,"13° 12' 57.35'' E, 46° 09' 37.86'' N"
"011 - Area parco ""Falcone e Borsellino""",capoluogo - via Mons. Pittini,"13° 12' 46.30'' E, 46° 09' 30.05'' N"
012 - Area giochi Leonacco Basso,Leonacco  - via San Martino,"13° 12' 00.03'' E, 46° 08' 17.86'' N"
013 - Area via Caravaggio,Villaggio Morena - via Caravaggio,"13° 12' 59.90'' E, 46° 08' 22.11'' N"
"014 - Area aperta fronte Trattoria ""All'Alpino""",Ara Piccola - via Ippolito Nievo,"13° 11' 30.58'' E, 46° 09' 30.95'' N"
015 - Area ex scuola di Leonacco,Leonacco - angolo via Patussi e via Timau,"13° 12' 09.40'' E, 46° 08' 37.57'' N"
016 - Area giochi Felettano,Felettano - angolo via Risorgimento e via della Natività,"13° 11' 47.00'' E, 46° 08' 51.06'' N"
017 - Area fianchegginate l'ex stazione FS,Braidamatta - via della Ferrovia,"13° 12' 56.63'' E, 46° 10' 28.03'' N"
Denominazione,Indirizzo,Coordinate
001 - Monteaperta - Jama,Monteaperta - ,"13° 18' 31.16'' E, 46° 16' 17.20'' N"
002 - Cornappo - Piazza,Cornappo - ,"13° 20' 17.47'' E, 46° 16' 20.34'' N"
003 - Montemaggiore - Piazza,Montemaggiore - ,"13° 22' 12.37'' E, 46° 16' 01.68'' N"
004 - Platischis,Fronte ex latteria - Platischis,"13° 22' 59.88'' E, 46° 14' 30.39'' N"
005 - Prossenicco - Petok,Prossenicco - ,"13° 24' 04.46'' E, 46° 13' 32.08'' N"
006 - Debellis - PIP,Debellis - ,"13° 19' 23.67'' E, 46° 15' 32.72'' N"
007 - Taipana Borgo Mulino,Borgo Mulino (cimitero) - Via Capoluogo 131,"13° 20' 36.03'' E, 46° 14' 57.74'' N"
008 - Campo di Bonis,Ingresso Agriturismo,"13° 22' 03.65'' E, 46° 15' 20.11'' N"
009 - Taipana Borgo di Sopra,Borgo di Sopra,"13° 20' 43.74'' E, 46° 15' 10.51'' N"
010 - Taipana Borgo di Sotto,Borgo di Sotto,"13° 20' 12.12'' E, 46° 14' 45.42'' N"
011 - Taipana Borgo di Mezzo,Bar alla Posta,"13° 20' 24.66'' E, 46° 14' 53.03'' N"
012 - Monteaperta Borgo di Sotto,Borgo di Sotto,"13° 19' 05.03'' E, 46° 16' 20.38'' N"
013 - Ponte Sambo,Ponte Sambo,"13° 19' 45.14'' E, 46° 16' 01.70'' N"
014 - Monteaperta Centro Sociale,Alloggi Popolari,"13° 18' 43.87'' E, 46° 16' 23.06'' N"
015 - Prossenicco parcheggio località Tosinc,Prossenicco,"13° 24' 30.70'' E, 46° 13' 36.14'' N"
Denominazione,Indirizzo,Coordinate
004 - campo sportivo ,Ruda - Via Udine,"13° 23' 46.26'' E, 45° 50' 39.53'' N"
005 - Perteole campo sportivo via volontari della libertà,Perteole - Via Volontari della Libertà,"13° 22' 19.98'' E, 45° 50' 56.64'' N"
007 - Saciletto pista di pattinaggio via la Spessa,Saciletto - via La Spessa,"13° 21' 47.82'' E, 45° 50' 31.26'' N"
008 - San Nicolò ex campo da tennis e area pubblica,San Nicolò - Via Commenda,"13° 23' 59.57'' E, 45° 49' 29.48'' N"
009 - Mortesins piazzale fronte Chiesa Santa Barbara,"Mortesins - incrocio tra via della Fornace, via Comessatti e via Resistenza","13° 23' 01.94'' E, 45° 49' 45.75'' N"
010 - Ruda area verde antistante cimitero,Ruda - Via Cortona,"13° 24' 08.62'' E, 45° 49' 55.98'' N"
011 - Alture parcheggio cimitero,Alture - Via dei Molini,"13° 21' 29.09'' E, 45° 51' 00.76'' N"
015 - Perteole loc. S. Andrea,Perteole - rotonda via verdi,"13° 23' 04.86'' E, 45° 51' 06.47'' N"
Denominazione,Indirizzo,Coordinate
001 - Piazza della Fontana (dinanzi la chiesa),Malisana - Piazza della Fontana,"13° 15' 44.29'' E, 45° 48' 49.65'' N"
002 - Piazza del Popolo,Torviscosa centro - Piazza del Popolo,"13° 16' 30.00'' E, 45° 49' 23.74'' N"
003 - Area ricreatorio parrocchiale,Torviscosa centro - Via della Chiesa-Via Resi Marinotti,"13° 16' 36.88'' E, 45° 49' 21.43'' N"
"004 - Area verde ""via Verdi""",,"13° 16' 21.93'' E, 45° 49' 11.30'' N"
005 - Parcheggio palazzetto,Fornelli di sotto - ia ex platani,"13° 16' 09.92'' E, 45° 49' 28.24'' N"
006 - Area verde comunale,,"13° 14' 04.00'' E, 45° 49' 36.77'' N"
007 - Area esterna ex scuole,,"13° 15' 36.16'' E, 45° 50' 36.32'' N"
008 - Area verde comunale,,"13° 16' 45.99'' E, 45° 51' 50.59'' N"
009 - Area scoperta Agenzia Agr. n. 1,,"13° 15' 52.86'' E, 45° 51' 46.96'' N"
Denominazione,Indirizzo,Coordinate
001 - Sanguarzo - Via Giovanni Battista Boscutti,Sanguarzo - Via Giovanni Battista Boscutti n. 2,"13° 27' 11.28'' E, 46° 06' 18.53'' N"
003 - Rubignacco ,Rubignacco - Via Rubignacco n. 1,"13° 25' 00.70'' E, 46° 06' 05.51'' N"
004 - Rubignacco - Campo sportivo CIVIFORM,Rubignacco - Viale Gemona n. 29,"13° 25' 07.82'' E, 46° 05' 55.85'' N"
005 - Cividale del Friuli - Piazzale Antonio Fasano,Cividale del Friuli - Piazzale Antonio Fasano,"13° 25' 58.02'' E, 46° 05' 44.17'' N"
006 - Cividale del Friuli - Piazzale Antonio Comelli,Cividale del Friuli - Piazzale Antonio Comelli,"13° 25' 53.49'' E, 46° 05' 45.60'' N"
007 - Cividale del Friuli - Piazzale Angelo Albini,Cividale del Friuli - Piazzale Angelo Albini,"13° 25' 09.71'' E, 46° 05' 45.81'' N"
008 - Grupignano - Via Premariacco 28,Grupignano - Via Premariacco n. 28,"13° 25' 00.65'' E, 46° 05' 18.24'' N"
009 - Cividale del Friuli - Piazzale della Vecchia Stazione,Cividale del Friuli - Piazzale della Vecchia Stazione / Viale Libertà n. 55,"13° 25' 36.08'' E, 46° 05' 43.68'' N"
011 - Cividale del Friuli - Parcheggio in Piazza della Resistenza,Cividale del Friuli - Piazza della Resistenza n. 1,"13° 26' 01.06'' E, 46° 05' 23.62'' N"
012 - Purgessimo - Via Ugo Foscolo n. 19,Purgessimo - Via Ugo Foscolo n. 19,"13° 28' 18.93'' E, 46° 05' 56.90'' N"
014 - Rualis - parco in Via Tombe Romane,Rualis - Via Tombe Romane n. 3/B,"13° 25' 59.01'' E, 46° 05' 10.27'' N"
015 - Gagliano - Via della Chiesa,Gagliano - Via della Chiesa n. 37,"13° 26' 13.03'' E, 46° 04' 16.83'' N"
017 - Cividale del Friuli - Zona industriale,Cividale del Friuli - Via dell'Industria n. 54,"13° 23' 29.25'' E, 46° 05' 10.74'' N"
018 - Cividale del Friuli - Piazzale Nicolò Bonessa,Cividale del Friuli - Piazzale Nicolò Bonessa,"13° 25' 29.55'' E, 46° 05' 34.00'' N"
019 - Carraria - Parcheggio Parco della Lesa,Carraria - Via Carraria n. 87,"13° 26' 41.17'' E, 46° 05' 30.82'' N"
020 - Spessa - pesa di Spessa,Spessa - Strada della Pesa di Spessa n. 1,"13° 26' 26.54'' E, 46° 02' 16.00'' N"
Denominazione,Indirizzo,Coordinate
004 - area a verde parrocchiale premariacco,Premariacco - Via della Chiesa,"13° 23' 45.35'' E, 46° 03' 37.69'' N"
005 - giardin grande  ,Premariacco - Via Ponte Romano,"13° 23' 46.85'' E, 46° 03' 26.53'' N"
006 - area a verde palazzo associazioni  ,Orsaria - Via San Antonio,"13° 22' 51.31'' E, 46° 02' 17.63'' N"
007 - area sportiva ex caserma  ,Ipplis - Via Braidis,"13° 24' 42.41'' E, 46° 02' 45.49'' N"
008 - area attesa Flebus,San mauro - Via del Venedrio,"13° 23' 33.01'' E, 46° 04' 02.92'' N"
009 - area Delle Vedove Giuliano,San Mauro - Via San Paolino,"13° 23' 27.45'' E, 46° 04' 04.05'' N"
010 - area Firmano,Firmano - Via Paolo Diacono,"13° 24' 21.62'' E, 46° 03' 31.73'' N"
011 - Leproso,Leproso - Via Zorutti,"13° 23' 21.19'' E, 46° 02' 06.48'' N"
012 - proprietà Michelloni,Azzano - angolo vie Ermacora/Via della Fornace,"13° 24' 17.26'' E, 46° 02' 06.84'' N"
Denominazione,Indirizzo,Coordinate
001 - Scuola primaria di camino al t. via Codroipo n. 24,Camino al Tagliamento - Via Codroipo n. 24,"12° 56' 58.77'' E, 45° 55' 36.40'' N"
002 - ex casa canonica san vidotto e piazza del varmo n.32 ,Camino al Tagliamento (fraz. San Vidotto) - Piazza del Varmo n. 32,"12° 56' 16.96'' E, 45° 56' 19.15'' N"
003 - prefabbricato comunale loc. pieve di rosa ,Loc. Pieve di Rosa - Loc. Pieve di Rosa n. 18,"12° 55' 46.50'' E, 45° 55' 00.61'' N"
"004 - area comunale bugnins piazza della fontana s.n,",Camino al Tagliamento (fraz. Bugnins) - Piazza della Fontana s.n.,"12° 56' 12.69'' E, 45° 54' 37.44'' N"
005 - area comunale glaunicco via t.tracanelli s.n.,Camino al Tagliamento (fraz. Glaunicco) - Via T.Tracanelli s.n.,"12° 57' 09.26'' E, 45° 54' 53.65'' N"
039 - PARCHEGGIO TEATRO,CAMINO AL TAGLIAMENTO - VIA CHIESA S.N.,"12° 56' 31.57'' E, 45° 55' 39.25'' N"
040 - PIAZZA SANT'ANDREA,FRAZIONE STRACCIS - PIAZZA SANT'ANDREA S.N.,"12° 56' 59.86'' E, 45° 53' 51.77'' N"
Denominazione,Indirizzo,Coordinate
002 - Piazza San Giovanni di Duino,San Giovanni di Duino - San Giovanni di Duino,"13° 35' 29.24'' E, 45° 47' 19.96'' N"
003 - Piazza Medeazza,Medeazza - Medeazza,"13° 36' 17.64'' E, 45° 47' 52.70'' N"
004 - Piazza Villaggio del Pescatore,Villaggio del Pescatore - Villaggio del Pescatore,"13° 35' 11.98'' E, 45° 46' 54.23'' N"
005 - Piazza Duino,Duino - Duino,"13° 36' 15.84'' E, 45° 46' 24.15'' N"
006 - Piazza Sistiana,Sistiana Centro - Sistiana Centro,"13° 38' 12.89'' E, 45° 46' 17.67'' N"
007 - Piazza Ceroglie,Ceroglie - Ceroglie,"13° 38' 37.96'' E, 45° 47' 17.88'' N"
008 - Piazza Malchina,Malchina - Malchina,"13° 39' 35.66'' E, 45° 47' 06.95'' N"
009 - Piazza Stazione Visogliano,Stazione Ferroviaria Sistiana Visogliano - Stazione Ferroviaria Sistiana Visogliano,"13° 38' 44.31'' E, 45° 46' 28.92'' N"
010 - Piazza Chiesa Borgo San Mauro,Borgo San Mauro - Borgo San Mauro,"13° 38' 32.96'' E, 45° 45' 55.97'' N"
011 - Piazza Municipio Aurisina ,Aurisina Cave - Aurisina Cave 25,"13° 39' 33.58'' E, 45° 45' 14.28'' N"
012 - Piazza Slivia,Slivia - Slivia,"13° 39' 57.70'' E, 45° 46' 12.31'' N"
013 - Piazza monumento Precenico,Precenico Inferiore - Precenico Inferiore,"13° 41' 00.73'' E, 45° 46' 38.21'' N"
014 - Piazza San Pelagio,San Pelagio - San Pelagio,"13° 41' 14.21'' E, 45° 45' 57.03'' N"
015 - Piazza Prepotto,Prepotto - Prepotto,"13° 41' 35.99'' E, 45° 45' 52.05'' N"
016 - Incrocio Ternova Piccola,Ternova Piccola - Ternova Piccola,"13° 42' 04.50'' E, 45° 45' 51.51'' N"
017 - Piazza Chiesa Aurisina Centro,Aurisina Centro - Aurisina Centro,"13° 40' 24.00'' E, 45° 44' 58.85'' N"
018 - Piazza Aurisina Stazione,Aurisina Stazione - Stazione Ferroviaria di Aurisina Stazione,"13° 41' 14.27'' E, 45° 45' 12.80'' N"
019 - Parcheggio Sistiana Mare,Sistiana Mare - Sistiana Mare,"13° 37' 52.04'' E, 45° 46' 15.71'' N"
Denominazione,Indirizzo,Coordinate
001 - Area attesa piazza Pantianicco,Pantianicco - Piazza Cortina,"13° 01' 58.69'' E, 46° 01' 18.80'' N"
002 - Area attesa Casa del Sidro Pantianicco,Pantianicco - Via C. Percoto n. 4,"13° 02' 11.28'' E, 46° 01' 19.63'' N"
004 - Piazza Montello,Mereto di Tomba - Piazza Montello,"13° 02' 29.31'' E, 46° 03' 12.28'' N"
005 - Area Municipio,Mereto di Tomba - Via Divisione Julia 8,"13° 02' 53.99'' E, 46° 03' 02.69'' N"
006 - Ex Asilo,San Marco - Via Del Monumento,"13° 05' 15.05'' E, 46° 03' 25.65'' N"
007 - Centro Sociale San Leonardo,Plasencis - Via Duca D'Aosta,"13° 04' 40.53'' E, 46° 04' 01.05'' N"
008 - Area esterna scuola dell'Infanzia di Tomba,Tomba - Via Monte Grappa n. 12,"13° 04' 00.10'' E, 46° 02' 49.46'' N"
Denominazione,Indirizzo,Coordinate
005 - PIAZZA ANTIVARI,"CASTIONS DI STRADA - FRAZIONE MORSANO DI STRADA - Via A. Antivari P., 4","13° 12' 48.42'' E, 45° 54' 16.85'' N"
006 - PIAZZA PLATANO,CASTIONS DI STRADA - INCROCIO TRA VIA ROMA E VIA G.ELLERO,"13° 11' 20.05'' E, 45° 54' 23.68'' N"
007 - SLARGO PARCHEGGIO EX-BIBLIOTECA SCUOLA MEDIA,CASTIONS DI STRADA - INCROCIO TRA VIA UDINE E VIA ITALO SVEVO,"13° 10' 57.93'' E, 45° 54' 38.12'' N"
Denominazione,Indirizzo,Coordinate
001 - Parcheggio scuole Cisterna,"Frazione di Cisterna - Via Centro Studi, 43-49","12° 59' 33.74'' E, 46° 05' 14.35'' N"
002 - Campo sportivo Coseano,"Coseano - Via Roate, 31","13° 00' 39.72'' E, 46° 06' 00.23'' N"
003 - Area Verde di Maseris,frazione di Maseris - Via San Biagio,"12° 58' 48.69'' E, 46° 05' 59.02'' N"
"004 - area verde ""Amis dal Pasc""",Frazione Nogaredo di Corno - Via del Pasco,"13° 00' 49.82'' E, 46° 04' 21.65'' N"
005 - Ex Centro di tutela minorile,"Frazione Barazzetto - via del Collegio, 8","13° 01' 37.23'' E, 46° 03' 36.31'' N"
